nit_entidad,orden_entidad,num_contratos_1,num_contratos_2,num_contratos_3,val_contratos_1,val_contratos_2,val_contratos_3,val_contratos_media_1,val_contratos_media_2,val_contratos_media_3,val_contratos_median_1,val_contratos_median_2,val_contratos_median_3,val_contratos_desv_1,val_contratos_desv_2,val_contratos_desv_3,num_familias_dif_1,num_familias_dif_2,num_familias_dif_3,num_grupos_dif_1,num_grupos_dif_2,num_grupos_dif_3,num_contratistas_dif_1,num_contratistas_dif_2,num_contratistas_dif_3,b_cont_cerrada_1,b_cont_cerrada_2,b_cont_cerrada_3,pnum_ganadoras_1,pnum_ganadoras_2,pnum_ganadoras_3,b_adicion_tiempo_1,b_adicion_tiempo_2,b_adicion_tiempo_3,b_adicion_cuantia_1,b_adicion_cuantia_2,b_adicion_cuantia_3,IRCC,IRCCG,ine_coberturaNeta_1,ine_coberturaNeta_2,ine_coberturaNeta_3,ine_tasaDesercion_1,ine_tasaDesercion_2,ine_tasaDesercion_3,ine_tasaRepitencia_1,ine_tasaRepitencia_2,ine_tasaRepitencia_3,ine_tasaAnalfabetismo_3,ine_porcentajeAsistencia_3,ine_pruebaLecturaMatematicas_1,ine_pruebaLecturaMatematicas_2,ine_pruebaLecturaMatematicas_3,ine_pruebaLecturaCritica_1,ine_pruebaLecturaCritica_2,ine_pruebaLecturaCritica_3,inf_ingresos_m_1,inf_ingresos_m_2,inf_ingresos_m_3,inf_financiamiento_m_1,inf_financiamiento_m_2,inf_financiamiento_m_3,inf_regaliaspc_m_1,inf_regaliaspc_m_2,inf_regaliaspc_m_3,inf_nproyectos_m_1,inf_nproyectos_m_2,inf_nproyectos_m_3,inf_vproyectos_m_1,inf_vproyectos_m_2,inf_igpr_m_2,inf_igpr_m_3,inf_desempennofiscal_m_1,inf_desempennofiscal_m_2,inf_desempennofiscal_m_3,inf_peducacion_m_1,inf_peducacion_m_2,inf_peducacion_m_3,inf_psalud_m_1,inf_psalud_m_2,inf_psalud_m_3
892000264,5,895,1482,1413,38867218256,14141335851,17578146945,43427059.503910616,9542061.977732794,12440302.154989384,6000000,4469560,4950000,957653946.3692114,21273795.09451163,37731225.35469477,29,56,52,4,4,4,342,431,440,0,0,0,38.212290502793294,29.08232118758435,31.139419674451524,1,1,1,1,1,1,17.290016096081366,Medio,11569,11082,10278,400,529.5,485,173.5,62,95.5,323,7028,5045,5058.5,5163,5024.5,5239,5365,137924020000,108228000000,117219990000,9770580000,-1797855000,20704165000,428893.885,302565.825,257354.455,6,14,2,81489320301.97,2400627904.1,62.08375,65.52,83.65,80.51,77.9,15.14,14.685,10.620000000000001,54.54,56.505,60.69
892000458,4,51,189,280,880496338,2048982878,7436576451,17264634.07843137,10841179.248677248,26559201.610714287,9900000,7800000,16800000,17436995.84957536,9552441.463995617,25140964.57635465,5,13,29,2,2,4,51,106,154,0,0,0,100,56.08465608465608,55.00000000000001,0,1,1,0,1,1,4.743411119026667,Bajo,9691,9177.5,8683,437.5,608.5,617,75,46,89,510,6813,4952,4994,5208,4922,5106.5,5219,29653995000,22738875000,27371350000,1560709999.9999998,-215755000,2442805000,35079.375,15721.715,71238.025,2,6.5,11,27456129908.22,1236251306,76.19125,73.84875,81.19,71.00999999999999,72.54,10.515,10.445,7.8549999999999995,46.620000000000005,48.9,54.69
892000501,5,2142,10261,5352,39805150855,287844242619,166194309204,18583170.333800185,28052260.268882174,31052748.356502242,6879600,3955770,4785615.5,95432720.29051185,773194097.039183,247913812.93940774,16,86,75,4,4,4,1229,1470,1414,0,0,0,57.37628384687208,14.326089075138876,26.42002989536622,1,1,1,1,1,1,9.584270298057042,Bajo,9514.5,9290.5,9268,190.5,382.5,352,154,94,90.5,0,0,5089,5208.5,5290,5099.5,5369.5,5448,518453290000,613953825000,648977565000,62276020000,-36207735000,119884140000,32438.02,23510.739999999998,0,14.5,20,14,148129307040.36,779591550.8,55.14375,55.511250000000004,72.89,69.77,68.79,69.815,67.88499999999999,66.205,18.27,22.405,24.475
892001990,5,18,3,628,544548927,59120000,5983694360,30252718.166666668,19706666.666666668,9528175.732484076,15000000,15000000,5300000,75655064.40506123,15988312.39791534,30686515.81363801,1,1,44,3,1,4,18,3,213,0,0,1,100,100,33.917197452229296,0,1,1,0,1,1,8.36649811593758,Bajo,7380,7126.5,8186,241,574,426,56,252,53,774,7199,4793,4732.5,5064,4654,4897,5050,12523175000,8573740000,13228340000,1299835000,4315115000,397790000,56693.520000000004,0,0,1,3,0,959172237.26,0,65.19875,72.1775,67.04499999999999,58.64,65.32,9.565,7.24,5.165,32.105,35.415000000000006,38.025
892115009,5,1545,2198,2673,15560710756,20951861155,23592255832,10071657.44724919,9532238.924021838,8826133.86906098,3146667,3000000,3000000,32247498.6062237,24533682.52846536,33863960.93754549,11,22,26,2,4,4,412,522,561,1,0,0,26.666666666666668,23.748862602365787,20.98765432098765,0,1,1,0,1,1,3.6558758673406495,Bajo,6997,6691,8808,392,339.5,307.5,313.5,815.5,402.5,0,0,4558,4605.5,4575,4626,4954,4899,326282240000,370599980000,387334360000,5243819999.999999,-61864800000,33470260000,214486.10499999998,107621.275,94899.175,12,16,12,20433377197.86,17492089232.13,45.2325,47.94875,76.06,71.285,71.21,63.815,62.385000000000005,62.665000000000006,21.009999999999998,25.25,25.9
892115010,5,376,833,1114,27552036922,55609070639,45271030743,73276693.94148937,66757587.80192077,40638268.17145422,9633000,12000000,15426657,191802893.79175344,355156950.63203037,110058898.62881063,26,62,51,4,4,4,161,267,271,1,0,0,42.819148936170215,32.052821128451384,24.326750448833035,0,0,1,0,1,1,12.617513741031154,Bajo,11160.5,11237.5,10501,523,467.5,243,307.5,461.5,466.5,753,7230,4846,4800,4772,4830.5,5094,4984,35922350000,36141990000,45147670000,1468900000,-2521445000,14623950000,85508.175,49246.865000000005,59697.759999999995,3.5,3.5,5,5546373794.74,804943636.76,61.74125,66.5925,75.25,69.025,71.83,10.760000000000002,11.945,9.59,51.85,57.315,60.36
892115347,5,2,11,4,713502440,848725862,264800190,356751220,77156896.54545455,66200047.5,356751220,79130560,68450350,276834030.17507946,31533793.172374077,18013970.99236289,2,8,3,2,3,2,2,11,4,0,0,0,100,100,100,0,0,0,0,0,0,28.21039996333965,Medio,6032,6480.5,7662,254,555.5,259.5,693.5,395,766.5,3459,6012,4215.5,3882,3914,4226.5,4369,4136,242069890000,259645530000,317691640000,7505860000,5696735000,-1579630000,305574.25,128967.63,279051.755,20,20,10,39161335620.23,21147122538.96,52.72125,57.3125,73.38,71.06,69.67,51.225,45.61,48,18.685,27.275,27.345
892120115,6,0,952,2374,0,13550412643,41028078389,0,14233626.725840336,17282257.11415333,0,3960000,6064250,0,35787957.218614586,64872155.07096721,0,14,6,0,3,2,0,458,786,0,0,1,0,48.109243697478995,33.10867733782645,0,1,1,0,1,1,6.329529689625523,Bajo,9410.5,9424.5,9630.5,266,231,196.5,188.5,186.5,147,1221,6503,4499.5,4378,4477,4518.5,4740,4758,207567005000,278628730000,292046985000,-1021780000,-32262740000,67372835000,132457.72,40811.5,59472.72,10,8,5,14809106124.57,2654208582.87,48.3675,50.92625,72.755,67.9,47.54,60.68,58.875,58.515,22.380000000000003,27.5,29.33
892170002,4,0,82,1446,0,471582554,5497540853,0,5751006.756097561,3801895.4723374825,0,2250000,1500000,0,7714002.4250413375,11859053.888807025,0,5,35,0,1,4,0,65,246,0,0,0,0,79.26829268292683,17.012448132780083,0,0,0,0,0,1,7.036540333751946,Bajo,11524,11516,10940.5,496.5,529.5,278.5,550.5,711.5,537,549,6992,4709,4632.5,4566,4702,4882.5,4833,24903010000,30513585000,38640565000,16821800000,-984890000,3674670000,74828.025,50183.774999999994,119514.25,4,2.5,1,2545453683,919507542.11,70.035,72.545,67.06,71.785,70.85,12.524999999999999,14.565000000000001,10.26,47.455,52.215,57.394999999999996
892280033,5,272,430,444,41542381638,68144340214,59523957452,152729344.25735295,158475209.8,134062967.23423423,38958333.5,37950742.5,31585000,231838041.54684874,411557998.1246164,236986686.28822574,32,72,69,4,4,4,111,160,190,1,1,1,40.80882352941176,37.2093023255814,42.792792792792795,0,1,0,0,1,0,12.561470272073015,Bajo,9721.5,9827.5,10129.5,383.5,243.5,265.5,81.5,74.5,57.5,0,0,4984,5129.5,5070,4944,5369.5,5310,412290755000,495639685000,549067295000,4337225000,-13564130000,48563555000,165147.31,118593.68000000001,104193.79000000001,6,20,15,30257321689.4,3211707041.77,58.54,61.7475,76.905,77.22,77.23,59.715,57.71,57.995000000000005,28.715,32.97,32.254999999999995
892300175,4,2,216,372,5081167,4673599227,7257313633,2540583.5,21637033.458333332,19508907.6155914,2540583.5,7450000,10278049,366870.33260336,80851529.95584619,32760321.441680904,2,40,52,2,4,4,2,92,164,0,0,0,100,42.592592592592595,44.086021505376344,0,1,1,0,1,1,12.264237747594128,Bajo,12215,12894.5,11747,365.5,619.5,472,151,147,193.5,1036,7157,4680.5,4560,4236,4516.5,4761.5,4595,143389580000,64744110000,77207315000,26886120000,16072765000,-10874005000,5102035.4399999995,1643865.215,1900327.19,5,8.5,4,54883686778.59,9086457998.89,63.47375,53.36625,76.775,69.67500000000001,72.45,11.16,10.89,8.135,50.010000000000005,54.18,56.445
892300179,5,233,254,202,3927948687,8399653662,5787383901,16858148.871244635,33069502.606299214,28650415.351485148,6000000,6600000,8000000,30109082.07619855,138753054.2311483,80188558.92374296,43,53,43,4,4,4,110,160,126,1,0,0,47.21030042918455,62.99212598425197,62.37623762376238,0,0,0,1,1,0,19.44347138428532,Medio,10256,10468,10040.5,334.5,399,295,21.5,23.5,4.5,1437,7364,4504.5,4313.5,4287,4478,4632.5,4554,31941625000,31664480000,35437585000,472805000,-714860000,1432785000,109703.035,73428.655,34142.06,3,4,1,5138650277.65,5193901645.61,63.74125,68.40875,69.64500000000001,63.120000000000005,65.51,14.455,13.17,10.524999999999999,51.575,56.565,61.065
892300209,4,0,163,262,0,971640000,1310730850,0,5960981.595092025,5002789.503816794,0,4400000,3300000,0,4772840.158508508,4207258.141476199,0,20,22,0,3,3,0,78,81,0,0,0,0,47.85276073619632,30.916030534351147,0,0,0,0,0,0,7.433268600878543,Bajo,10519.5,10833,10515,205,227.5,250,72.5,33.5,60,1296,7319,4333.5,4286.5,4215,4346,4729,4569,15838015000,20542205000,25024910000,-3286255000,2046015000,-100785000,193662.315,62091.155,227955.125,4,6.5,14,95853177665,25901768677.54,68.46,67.42375,70.695,65.395,51.94,11.024999999999999,10.155000000000001,8.27,37.915,37.290000000000006,39.45
892300343,5,222,137,224,1287497024,1229407501,1157944141,5799536.144144144,8973777.379562045,5169393.486607143,2100000,6900000,4080000,15464970.01793814,10336622.763468593,3512826.5071310382,12,22,2,3,3,1,74,85,78,1,1,1,33.33333333333333,62.04379562043796,34.82142857142857,1,0,0,1,0,0,6.445645080492825,Bajo,9527,10271.5,9727.5,352.5,544,448.5,260.5,34,50.5,1396,7227,4552.5,4711,4829,4628,4949.5,4898,19846400000,17552990000,27551485000,1554230000,-359050000,9917830000,88423.34,11890.985,329278.065,1,2,3,166916108,0,68.22875,72.04625,72.16499999999999,69.745,78.65,8.88,8.795000000000002,7.08,37.475,40.915,42.755
892300358,6,0,476,1366,0,7959620939,8750474093,0,16721892.728991596,6405910.756222548,0,2050000,3600000,0,106351696.33911048,11825372.33144054,0,22,28,0,3,2,0,218,379,0,1,0,0,45.79831932773109,27.74524158125915,0,0,0,0,0,0,10.450102471897235,Bajo,10978.5,11504.5,11384.5,517,565.5,556,194,193.5,71.5,1159,6582,4680,4719.5,4687,4617.5,4949.5,4862,52399460000,58104760000,54519145000,7635905000,3261740000,-4900665000,160531.665,180742.31,125655.345,2,11.5,2,36071506046.11,16327101337.14,61.0825,60.17125,74.05000000000001,67.515,70.89,13.93,12.905000000000001,9.08,57.925,63.16,66.955
892300387,5,214,107,68,1648187657,2486955822,1645254269,7701811.481308411,23242577.775700934,24194915.720588237,4737500,8000000,10000000,13770441.695949636,44122091.23150531,44926241.26908593,2,8,6,4,3,4,117,54,43,1,1,1,54.67289719626168,50.467289719626166,63.23529411764706,0,0,0,0,0,0,18.01588454743787,Medio,6201.5,6297.5,6608,195,330,365.5,11.5,4,0,1224,6762,4552,4541.5,4605,4455.5,4869,4770,17481785000,17487155000,22328405000,1670625000,-1380615000,-2016295000,53803.305,21390.315,259904.245,2.5,2,2,3076403143.6,0,68.40625,71.385,73.865,71.47,67.48,6.51,6.140000000000001,4.58,37.555,38.46,39.47
892399994,4,146,720,507,48330559586,90156886191,103104838373,331031230.0410959,125217897.4875,203362600.34122288,70445784.5,43651225,86462344,890086609.2564069,276894996.32724124,357606889.1202821,39,67,54,4,4,4,71,137,99,0,0,0,48.63013698630137,19.02777777777778,19.526627218934912,1,1,1,1,1,1,20.954677479252943,Medio,8734,8782,9070.5,532.5,350,288.5,158.5,86.5,132,0,0,4846,5009,5043,4882.5,5285.5,5313,544116305000,603054095000,709125470000,19200885000,-14550680000,16720520000,0,8134.73,14004.17,3,7,9,52198703862.56,4740021652.42,59.632,71.34,78.89,77.695,78.11,63.94,61.41,59.675,25.255,28.075000000000003,29.195
897001459-4,5,12,1349,939,548593331,18699588161,22852725540,45716110.916666664,13861814.796886582,24337300.89456869,50386590,5478237,9180000,23448579.812092986,32005376.686174072,48394820.10093116,1,65,86,1,4,4,12,376,218,1,1,1,100,27.87249814677539,23.21618743343983,0,1,1,0,1,1,9.220252232532214,Bajo,9572.5,9330.5,9242,360,253,306.5,70,32.5,61.5,920,7164,4722,4659,4759,4716.5,4920,5044,51547785000,44773005000,52663505000,1367035000,4036010000,5096145000,162007.855,31252.63,0,1,8.5,2,1791413785.82,582474728,67.7525,67.52,74.555,70.845,69.4,15.17,12.165,8.370000000000001,57.004999999999995,60.83,65.31
899999032,5,1036,2133,1861,300498308029,225267326464,299614516197,290056281.8812741,105610560.93014534,160996515.9575497,69357700,17785343,33641292,1514587317.7946346,515035806.53898007,612215852.5452665,33,143,99,5,5,5,496,691,576,0,0,0,47.87644787644788,32.39568682606657,30.951101558301986,1,1,1,1,1,1,8.703531631521232,Bajo,8107.5,7985.5,8729.5,306.5,185,162.5,428.5,193.5,147.5,0,0,5383,5440.5,5465,5347,5558.5,5630,12498822180000,14420611740000,16534206500000,-1036792765000,467534680000,3626193000000,3727.31,2944.9700000000003,1584.33,5.5,15.5,20,20353749994.43,29734189542.26,62.1975,72.5825,85.13999999999999,83.185,85.32,63.519999999999996,66.33,68.06,20.54,19.105,19.115000000000002
899999147,4,30,1391,2417,3060983106,19450160208,24838945552,102032770.2,13982861.400431344,10276766.881257758,39465000,5307825,3952000,144644820.94191608,28222054.002694014,23172940.224643745,20,68,72,3,4,4,25,410,445,0,0,0,83.33333333333334,29.475197699496764,18.41125362019032,1,1,1,0,1,1,4.711040057072817,Bajo,10094,10108.5,10086,198.5,251,253,616.5,432,811.5,301,7221,5234.5,5164.5,5225,5068,5249,5287,39178150000,31997925000,33611820000,-2098195000,-3179680000,1739685000,32436.605,25691.82,1620.695,1,2,0,4663196615.54,0,66.12125,71.265,77.03999999999999,76.82499999999999,77.08,16.225,13.85,10.24,37.045,50.31,51.605
899999150,5,303,236,324,4566468152,1776993870,2150243148,15070851.98679868,7529635.042372881,6636552.925925926,4000000,5658000,4800000,82077110.47577326,7129882.74722524,6817926.696972579,18,29,39,4,4,4,126,126,111,0,0,0,41.584158415841586,53.38983050847458,34.25925925925926,1,1,1,1,1,1,11.492800707822868,Bajo,6407.5,6190.5,7257,244,242.5,144,227,201.5,19,1305,7345,4700,4955,5001,4690.5,5178.5,5047,12536325000,12634900000,13573345000,1528130000,-2029695000,3974120000,63558.13,10739.2,3614.475,1,3.5,0,2854262309.99,0,71.875,84.77250000000001,69.225,65.455,65.9,6.1899999999999995,4.215,3.27,30.61,30.125,28.935
899999151,5,102,1436,2266,20760673153,75551532560,113045733175,203536011.30392158,52612487.8551532,49887790.45675199,71960000,9000273,9120000,293058650.16758484,172742567.08064795,261045019.0099997,2,86,109,4,4,4,79,465,562,1,1,0,77.45098039215686,32.381615598885794,24.801412180052957,0,1,1,0,1,1,10.182171658457042,Bajo,8580.5,8506.5,8739,382.5,310.5,256.5,244,52,57.5,217,7016,5134.5,5288,5487,5143.5,5433.5,5593,103856600000,118644710000,135759465000,6762150000,-4878505000,1893370000,5.39,0,0,0,0,0,0,0,0,0,75.74000000000001,76.195,77.27,74.45,70.67500000000001,71.07,10.25,15.855,15.995000000000001
899999156,5,710,1511,1914,5268812306,10354394456,19043065220,7420862.402816901,6852676.675049636,9949354.86938349,4000000,4000000,3600000,14876817.398633914,14584775.829782452,76323087.7706022,3,8,4,3,3,2,284,364,410,1,1,0,40,24.090006618133685,21.42110762800418,1,1,1,1,1,1,6.151793282903335,Bajo,9819.5,10207.5,10714.5,241.5,281,382,385.5,123,76,130,7681,5524,5586.5,5617,5482,5667.5,5763,144483770000,190446125000,241337185000,-9355000,-6011930000,87081690000,2.205,0,0,0,0,0,0,0,0,0,82.38,82.38499999999999,82.67,72.625,71.86500000000001,72.255,10.975,10.805,10.7
899999158,5,401,1006,1090,2584724920,4578836821,7847167740,6445698.054862843,4551527.655069582,7199236.458715596,3052800,2500000,3016667,14051863.310895747,7033446.20177476,24072600.61732189,31,52,40,4,4,4,143,320,313,1,1,0,35.66084788029925,31.809145129224653,28.71559633027523,1,1,1,1,1,1,4.343710256294912,Bajo,7280,6772,8126,121,193.5,178,56,42.5,174,316,7302,5147,5315.5,5278,5121.5,5352.5,5223,17154440000,13756625000,24015775000,-360620000,-1132270000,-2015570000,206798.07,31910.445,29712.985,0,3,2,0,267093042,53.39125,73.518,78.755,80.62,82.57,10.05,9.91,7.26,23.665,24.43,21.565
899999161,5,101,222,230,808488499,5343824912,2291463625,8004836.623762377,24071283.387387387,9962885.326086957,4284000,4750000,8000000,19114929.243569475,262460661.01059332,8793545.9081017,21,43,39,4,4,4,67,87,97,1,0,0,66.33663366336634,39.189189189189186,42.173913043478265,0,1,1,0,1,1,21.060649301823332,Medio,7547.5,7042,7859,50,84.5,85.5,164.5,264,107.5,533,7290,4932,4868.5,5150,4731,4913,5098,12065385000,10567975000,15429150000,3009820000,1025010000,101215000,96329.52,0,3587.71,5,1,0,310000000,0,94.87,86.71714285714286,74.14,66.77000000000001,69.44,8.11,5.415,3.96,31.884999999999998,33.629999999999995,35.93
899999163,5,320,917,459,7058195553,10670222201,17261493812,22056861.103125,11636011.12431843,37606740.33115468,4000000,3800000,12400000,64266415.47554747,39255915.875459924,94752348.39982939,23,57,60,4,4,4,128,281,174,1,0,0,40,30.643402399127588,37.908496732026144,1,1,1,1,1,1,7.95426421621566,Bajo,7815,7070,8542.5,80.5,70.5,130,335,203.5,380.5,607,7317,5031.5,5177,5315,4878.5,5213,5352,18011325000,14422260000,16698520000,-141010000,1077600000,3726920000,142019.575,0,81801.11499999999,0,2,1,339098208,0,62.57875,57.35875,72.985,68.62,68.7,7.505,6.055,5.35,30.89,30.805,33.17
899999164,6,268,604,527,3840555678,4057996957,6884014842,14330431.634328358,6718538.008278145,13062646.759013282,5459355,3018000,7270000,43259897.71980463,20913892.289680287,48108858.7952291,21,45,6,4,4,2,140,255,251,0,1,0,52.23880597014925,42.21854304635762,47.6280834914611,1,0,1,1,0,1,7.048095930178235,Bajo,6494.5,6519.5,8178.5,211.5,152.5,116,19,2,169.5,196,7414,5083,5227,5204,5164,5397.5,5421,17007170000,21320995000,24642235000,13106265000,2535670000.0000005,6790580000,58691.485,17672.495000000003,4167.06,0,2,1,2012518703.87,0,60.045,75.59666666666666,80.555,80.075,79.55,12.510000000000002,11.934999999999999,9.415,25.54,31.995,29.6
900000410,5,688,210,367,2000889644,675057326,1554793469,2908269.831395349,3214558.6952380952,4236494.4659400545,2100000,2400000,2400000,3372742.5186063885,3481228.968011125,11579974.486346731,31,23,30,4,4,4,135,108,116,0,0,0,19.62209302325581,51.42857142857142,31.607629427792915,0,0,0,0,0,0,7.187622631641746,Bajo,8782,8526,8885,99.5,52,47.5,75.5,242.5,116.5,810,7353,5359,5528,5404,5061.5,5403,5313,9934310000,10915870000,12214570000,1954980000,1332430000,1121170000,183130.735,0,29440.385,0,4.5,0,1871121881.76,0,72.524,76.3,64.48,63.97,60.25,6.279999999999999,4.949999999999999,4.08,36.26,36.709999999999994,38.235
900000427,6,0,126,279,0,827329001,2082187465,0,6566103.182539683,7463037.508960574,0,5200000,4847000,0,6915167.29448375,11967479.53403924,0,11,27,0,4,4,0,78,105,0,0,0,0,61.904761904761905,37.634408602150536,0,1,1,0,1,1,9.817864749251987,Bajo,6409,5816.5,6855,103.5,105.5,136,235,100.5,111.5,543,7887,4873.5,4732,4779,4699.5,4944,4893,13406880000,11479115000,12465645000,1648275000,453374999.99999994,1140645000,65940.215,28277.605000000003,0,1,3,0,423307363,0,61.09375,66.05375000000001,71.75999999999999,65.295,65.3,6.5,5.12,4.54,31.520000000000003,30.72,33.504999999999995
900000615,4,70,123,253,520481787,1111560893,1435807111,7435454.1,9037080.43089431,5675126.920948616,5768000,5496500,2500000,6601553.98599628,17302686.627973534,8888864.554782348,1,18,33,1,4,4,47,55,92,0,0,0,67.14285714285714,44.71544715447154,36.36363636363637,1,1,1,1,1,1,10.553272179154431,Bajo,7222.5,7128.5,6419.5,308,470,285.5,14.5,0,11.5,1491,6584,4582,4225.5,4731,4578.5,4532.5,4805,10650360000,10093375000,9231650000,1130885000.0000002,-728455000,1315155000,250423.49,96734.575,0,1.5,1,0,250358740,0,45.04625,45.02625,67.96000000000001,64.885,60.43,6.255,4.085,2.9,18.045,17.59,19.77
900004059,5,244,634,448,1819568130,4362645672,4376296434,7457246.434426229,6881144.593059937,9768518.825892856,5300000,4500000,7200000,7984074.374646683,7892877.402307143,10249500.998523124,2,1,1,2,1,1,132,222,164,1,1,1,54.09836065573771,35.01577287066246,36.607142857142854,1,1,1,1,1,1,3.622304274975102,Bajo,12900.5,12741,10375.5,304,403.5,307,141.5,83,7.5,401,7172,4812.5,4817,4951,4690,4977,5069,78737130000,46959945000,48588940000,7307095000,5370420000,4105640000,3220081.24,1903370.21,1557958.44,1.5,17.5,12,31508506398.34,8896222703.38,68.455,82.59,86.355,81.09,78.52,9.84,10.825,7.865,30.544999999999998,36.66,43.305
900004894,5,345,536,620,16398787817,20622863760,30798412270,47532718.31014493,38475492.08955224,49674858.5,15000000,15191594,14000000,167452228.61680207,83780198.79860646,375409456.56722504,23,56,77,4,4,4,130,190,189,0,1,0,37.68115942028986,35.44776119402985,30.483870967741932,1,1,1,1,1,1,13.576553091892158,Bajo,10169,10381.5,10064.5,181,272.5,218.5,23,66,38,511,7554,5083.5,5263.5,5212,4898.5,5308.5,5270,15319805000,11847180000,16391310000,-2133795000,1097605000,2275940000,371267.5,7819.445,0,0,3,0,534596403.51,0,68.99142857142857,0,73.21000000000001,71.4,75.37,8.395,8.17,7.2,33.515,32.29,35.53
900004916,5,50,0,0,235440359,0,0,4708807.18,0,0,4010249.5,0,0,3159234.169821293,0,0,1,0,0,4,0,0,23,0,0,0,0,0,46,0,0,0,0,0,1,0,0,27.378375322219792,Medio,4632.5,5027.5,5114,77,312,241,371,85,49.5,397,6779,4977.5,5249,5643,4946,5287.5,5300,7248715000,6426445000,7755000000,101244999.99999997,-138085000,624805000,106415.635,0,65892.305,0,2,0,0,3655131697,69.89,81.19999999999999,64.75,60.745000000000005,59.88,2.955,1.925,1.895,22.585,24.595,29.37
900005067,5,54,131,184,1109132877,2478343987,2195145643,20539497.722222224,18918656.38931298,11930139.364130436,8500000,7200000,4875000,54668919.52423992,48733161.91604354,33423102.615279138,10,40,25,3,4,4,31,90,100,0,0,0,57.407407407407405,68.70229007633588,54.347826086956516,1,1,1,1,1,1,11.780658245215903,Bajo,9495,9734,8946,281.5,201,323.5,132.5,144.5,313,917,7080,4945,4999,5101,4818.5,5120,5268,12799540000,17028220000,25415980000,3567780000,-1304600000,-2305250000,74594.685,71168.91,221289.265,0,4,1,1253970770.41,477500000,72.875,76.5125,77.03,76.575,77.2,8.84,8.525,6.59,33.335,32.705,35.53
900005594,5,354,292,338,6523008784,12165804768,8108645474,18426578.485875707,41663714.95890411,23990075.366863906,6498000,8726667,7084000,50033207.25543521,367695118.99180406,80432365.00294057,12,37,48,4,4,4,131,179,191,0,0,0,37.005649717514125,61.3013698630137,56.50887573964497,0,0,0,0,0,0,13.570112333632688,Bajo,10703,10720,10315,399,475,468,403.5,252.5,208,498,6801,4947.5,4887.5,5001,4894.5,5103,5222,54556130000,62705965000,75028195000,6362345000,-156755000,9700255000,50288.235,23742.08,32882.58,7,11,10,168157268894.11,6921842016.96,65.025,72.70625,78.08500000000001,75.32,76.29,11.28,10.59,7.18,54.555,60.82,66.97
